ID,SMILES,UX,UY,MOLWT,SOLUBILITY,LOGP,NHACCEPT,NHDONER,NHETEROATOMS,NROTABLEBONDS,FRACCSP3,TPSA
CHEMBL272980,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,5.002452373504639,4.808226585388184,396.45400000000006,-1.87,3.9852000000000016,6,3,7,6,0.043478260869565216,105.82
CHEMBL1085086,O=C(O)CCCS(=O)(=O)CC1c2ccccc2CC1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,15.231012344360352,0.7538363337516785,515.4400000000003,-1.82,4.254100000000003,5,3,11,8,0.3333333333333333,116.32999999999998
CHEMBL2346968,Fc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,9.949711799621582,6.580484390258789,380.3490000000001,-1.81,2.604400000000001,6,0,10,3,0.35294117647058826,49.56
CHEMBL1418955,c1ccc(-c2nnc(-c3ccccc3)o2)cc1,7.920507431030273,7.340973377227783,222.247,-1.8,3.4036000000000017,3,0,3,2,0.0,38.92
CHEMBL396724,O=C(NC1Cc2ccccc2N(CC(O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,15.661609649658203,0.6815679669380188,419.89000000000004,-1.79,1.9236999999999993,5,4,9,5,0.2631578947368421,105.66
CHEMBL374656,CN(C)C(=O)C(Cc1ccccc1)NC(=O)c1cc2sccc2[nH]1,3.4990973472595215,2.8299789428710938,341.43600000000004,-1.77,2.6586999999999996,3,2,6,5,0.2222222222222222,65.2
CHEMBL526098,Cc1cccc(NS(=O)(=O)c2ccc(-c3ccc(C#N)cc3)cc2)n1,7.061470031738281,6.4697394371032715,349.4150000000001,-1.76,3.7295000000000016,4,1,6,4,0.05263157894736842,82.85000000000001
CHEMBL119385,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,8.533812522888184,6.689742565155029,436.2700000000001,-1.73,5.492700000000003,5,0,9,3,0.0,47.260000000000005
CHEMBL471578,N#Cc1nc(Nc2ccccc2)c(N)c(N2CCOCC2)n1,6.396701812744141,8.48570728302002,296.33400000000006,-1.71,1.5106799999999998,7,2,7,3,0.26666666666666666,100.09
CHEMBL2023475,CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4ccc(F)cc34)cc2OC)cn1,10.216590881347656,15.148585319519043,420.44400000000013,-1.7,4.5724000000000045,6,1,8,7,0.17391304347826086,78.27000000000001
CHEMBL1164556,Cc1ccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,10.373920440673828,5.171186447143555,325.3830000000001,-1.69,3.869220000000003,2,0,4,3,0.3,37.38
CHEMBL1478592,Cc1c(C(=O)Nc2ccccc2)sc2ncnc(O)c12,7.306512832641602,5.467121601104736,285.32800000000003,-1.65,2.9576200000000017,5,2,6,2,0.07142857142857142,75.11
CHEMBL217899,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,8.215445518493652,6.602165222167969,339.46799999999996,-1.65,4.1037000000000035,6,0,6,3,0.5,48.53
CHEMBL1270279,Clc1n[nH]c2cccc(Nc3ccnc(Nc4cc(N5CCOCC5)cc(N5CCOCC5)c4)n3)c12,2.613386631011963,8.4775390625,506.9980000000005,-2.29,4.166700000000002,9,3,11,6,0.32,103.46
CHEMBL317410,O=C(NC(Cc1ccccc1)C(=O)N1CCC(O)CC1)c1cc2cc(Cl)ccc2[nH]1,3.564056158065796,2.8929104804992676,425.9160000000001,-2.29,3.1457000000000006,3,3,7,5,0.30434782608695654,85.43
CHEMBL117563,Cc1cccc2c3cc(NC(=O)N4CCOCC4)ccc3n(C(C)C)c12,8.08682918548584,1.834503412246704,351.45000000000005,-2.29,4.547920000000003,3,1,5,2,0.38095238095238093,46.50000000000001
CHEMBL257176,N#Cc1cccnc1-c1ccc(C(=O)Nc2ccccc2N)cc1,4.942198753356934,4.847339630126953,314.34800000000007,-1.45,3.4547800000000004,4,2,5,3,0.0,91.8
CHEMBL550904,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,6.282221794128418,5.264312267303467,432.5230000000001,-2.28,4.378400000000004,7,1,9,7,0.2,94.59
CHEMBL198701,COc1ccc(Cl)c(Nc2ncnc3cc(OCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)n1,5.763718128204346,13.648566246032715,515.0140000000005,-1.37,3.760500000000002,9,1,11,9,0.44,101.94
CHEMBL497854,Cc1cc(CNc2ncc(Br)c(Nc3cc(C4CC4)[nH]n3)n2)on1,4.304701805114746,6.282444477081299,390.2450000000001,-1.36,3.491720000000001,7,3,9,6,0.3333333333333333,104.55
CHEMBL179242,O=c1cc(N2CCOCC2)nc2c3ccccc3ccn12,6.262104034423828,8.48259449005127,281.315,-1.35,1.6842999999999997,5,0,5,1,0.25,46.84
CHEMBL570081,N=C(N)c1ccc2cc(C(=O)Nc3ccc4c(c3)OCO4)ccc2c1,7.3030571937561035,5.278858184814453,333.3470000000001,-1.35,3.104870000000002,4,3,6,3,0.05263157894736842,97.43
CHEMBL1741329,Cc1ccn2c(NC(=O)c3ccccc3)c(-c3cccs3)nc2c1,6.709461212158203,5.518208980560303,333.41600000000005,-2.96,4.623520000000003,4,1,5,3,0.05263157894736842,46.4
CHEMBL1809224,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccc(F)cn23)n1,16.05385971069336,-8.665114402770996,495.94600000000014,-2.89,4.004500000000003,8,1,11,5,0.25,87.89
CHEMBL304087,COc1cc(NC(=O)Nc2cccc(CNC(=O)OC3CCOC3)c2)ccc1-c1cnco1,7.264740467071533,5.550905227661133,452.46700000000027,-2.89,4.009300000000002,7,3,10,7,0.2608695652173913,123.95000000000002
CHEMBL1448393,CCOC(=O)c1ccccc1-c1csc(NS(=O)(=O)c2ccc(Cl)cc2)n1,6.884207725524902,6.017671585083008,422.91500000000013,-2.85,4.4410000000000025,6,1,9,6,0.1111111111111111,85.36
CHEMBL183843,COc1ccc(C(=O)Nc2cccc(NC(=O)c3cccc(N(C)C)c3)c2)cc1OC,6.903782844543457,5.277353763580322,419.48100000000017,-2.85,4.274400000000003,5,2,7,7,0.16666666666666666,79.9
CHEMBL31733,COc1cc2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,7.139229774475098,14.068267822265625,397.43400000000014,-2.85,5.6595800000000045,6,1,6,6,0.08333333333333333,76.4
CHEMBL2325708,CC(C)S(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,4.936636447906494,10.127774238586426,426.54200000000014,-2.82,3.2738000000000014,6,1,8,5,0.45454545454545453,88.17999999999999
CHEMBL1082410,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,8.157264709472656,5.452972412109375,476.4550000000002,-2.8,4.136580000000003,4,1,11,3,0.2727272727272727,76.44
CHEMBL403594,CNC(=O)C(C)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,5.002644062042236,14.48820972442627,463.92500000000024,-2.8,4.5141000000000036,7,2,9,8,0.16666666666666666,98.26
CHEMBL1200139,CC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5o4)c3)cn2)CC1,10.712993621826172,9.481988906860352,402.45800000000014,-2.77,3.5189000000000012,7,1,8,3,0.2727272727272727,103.07000000000001
CHEMBL2325705,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCOCC1,4.93406867980957,10.130422592163086,442.54100000000017,-2.74,2.5118,7,1,9,4,0.45454545454545453,97.41
CHEMBL2010853,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2nc3cc(F)ccc3s2)CC1F,23.606964111328125,10.415483474731445,493.6010000000002,-2.74,3.4524000000000026,6,0,10,6,0.391304347826087,70.58000000000001
CHEMBL2147032,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cccnc5c4)cc3)CC2)CN1C1CC1,7.808780670166016,7.03024959564209,477.5860000000003,-2.72,3.4463000000000017,5,0,8,4,0.38461538461538464,79.80999999999999
CHEMBL1276308,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,8.008700370788574,6.423290729522705,429.6040000000001,-2.72,5.406500000000006,3,1,3,2,0.5517241379310345,40.54
CHEMBL249772,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCC(CC(=O)N3CCOCC3)CC2)c1,10.108681678771973,-9.275038719177246,630.8990000000001,-2.72,6.447640000000008,5,1,8,8,0.6216216216216216,68.88000000000001
CHEMBL595,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,8.250528335571289,6.866518497467041,356.44700000000006,-2.7,3.159600000000001,5,1,6,7,0.3157894736842105,68.28999999999999
CHEMBL1940259,COc1cccc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)c1,9.754226684570312,14.914900779724121,445.4750000000002,-2.7,4.629100000000003,7,1,8,8,0.16,91.80000000000001
CHEMBL11348,CCn1c(=O)c2nc(-c3ccccc3)[nH]c2n(CC)c1=O,7.708256721496582,7.869115352630615,284.3190000000001,-2.68,1.5930999999999997,5,1,6,3,0.26666666666666666,72.68
CHEMBL1865824,Cc1ccc(C(=O)C2CCN(S(=O)(=O)c3c(C)noc3C)CC2)cc1,10.200196266174316,5.295872688293457,362.45100000000014,-2.68,2.8834600000000012,5,0,7,4,0.4444444444444444,80.48
CHEMBL249927,O=C(CO)N1CCCC1COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,5.150056838989258,14.362568855285645,519.9890000000001,-2.66,4.362900000000003,8,2,10,9,0.25925925925925924,109.7
CHEMBL294878,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,8.200122833251953,6.716293811798096,254.24099999999999,-2.64,2.871200000000001,4,2,4,1,0.0,70.67
CHEMBL85752,CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc21,9.275099754333496,6.109214782714844,451.5920000000001,-2.64,3.833700000000002,7,1,7,8,0.36,69.16
CHEMBL218677,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(N)=O)CC1,6.474120616912842,14.799832344055176,459.9090000000004,-2.64,3.503000000000002,7,2,10,7,0.3181818181818182,102.60000000000002
CHEMBL1331821,COc1ccc2c(c1)Sc1ccccc1N2,8.438101768493652,7.031902313232422,229.304,-2.62,3.903400000000002,3,1,3,1,0.07692307692307693,21.259999999999998
CHEMBL202721,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,7.162585735321045,14.300654411315918,513.5980000000004,-2.6,4.735400000000003,8,2,9,10,0.27586206896551724,97.84
CHEMBL2036589,O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2ccc(F)cc2)o1,-2.3058180809020996,6.520090103149414,384.37100000000004,-2.59,2.4362000000000004,8,2,10,5,0.2222222222222222,105.41000000000001
CHEMBL1809060,COc1cc(N2CC3COCC(C2)N3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,15.85363483428955,-8.86314868927002,477.95600000000013,-2.59,3.373900000000001,9,2,10,5,0.2916666666666667,88.84
CHEMBL430503,CN(C)C(=O)C(Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1,3.5655884742736816,2.8934614658355713,369.85200000000003,-2.59,3.2506000000000004,2,2,6,5,0.2,65.2
CHEMBL496942,Cn1c(=O)n(Cc2ccc(C(=O)O)cc2)c(=O)c2cc(C#CCc3ccccc3)ccc21,7.929454326629639,5.808000087738037,424.4560000000002,-2.52,3.0409000000000006,5,1,6,4,0.11538461538461539,81.30000000000001
CHEMBL1428,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,8.647809982299805,5.46096134185791,418.44600000000014,-2.51,2.9708000000000014,8,1,9,8,0.42857142857142855,117.0
CHEMBL2086650,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,18.966060638427734,5.201154708862305,448.5450000000002,-2.49,2.5162000000000004,8,0,10,5,0.47619047619047616,101.92999999999999
CHEMBL471584,N#Cc1nc(NC2CCCCC2)c(N)c(N2CCOCC2)n1,6.422290325164795,8.43627643585205,302.382,-2.49,1.5116799999999997,7,2,7,3,0.6666666666666666,100.09
CHEMBL2086661,CC1CN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CCN1C(=O)OC(C)(C)C,18.907114028930664,5.2639265060424805,462.5720000000003,-2.48,2.904700000000001,8,0,10,5,0.5,101.93000000000002
CHEMBL256668,CC(CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)cnc12,9.398582458496094,7.314061164855957,379.39200000000005,-2.46,2.0763,7,3,10,6,0.25,103.79
CHEMBL268453,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NCc2cccc([N+](=O)[O-])c2)c(F)c1,7.863973140716553,4.300752639770508,513.5290000000002,-4.0,4.569340000000004,7,2,10,8,0.17857142857142858,121.49000000000001
CHEMBL1809202,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3c(CO)cccn23)n1,16.094430923461914,-8.62499713897705,507.9820000000002,-3.3,3.3577000000000012,9,2,11,6,0.28,108.12
CHEMBL395733,O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2sc(Cl)c(Cl)c2[nH]1,15.427058219909668,0.6514241695404053,424.309,-2.96,3.2162000000000015,4,3,9,4,0.2222222222222222,85.43
CHEMBL2057371,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2)c1,6.606677532196045,6.693849563598633,500.5850000000003,-2.18,1.6119999999999997,8,3,13,6,0.4090909090909091,150.69000000000003
CHEMBL1762531,CN(c1ccc(Cl)c(CO)c1)c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1,2.41672420501709,8.471803665161133,511.0260000000005,-2.51,3.807000000000003,9,2,10,7,0.38461538461538464,86.22
CHEMBL470916,N#Cc1nc(N2CCCC2)c(N)c(N2CCOCC2)n1,6.440561294555664,8.42658805847168,274.328,-1.23,0.36728000000000005,7,1,7,2,0.6153846153846154,91.3
CHEMBL1374655,COc1ccc(-c2nnc(-c3ccccc3)o2)cc1,8.292680740356445,7.754388809204102,252.27300000000002,-2.39,3.412200000000002,4,0,4,3,0.06666666666666667,48.150000000000006
CHEMBL1079175,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,7.9799113273620605,9.385522842407227,407.4770000000002,-2.33,4.242700000000003,5,2,6,3,0.16,89.07
CHEMBL382565,NC(=O)c1cc(-c2ccccc2)sc1N,8.95504379272461,8.406017303466797,218.28099999999998,-1.16,2.0962,3,2,4,2,0.0,69.11
CHEMBL1186585,O=c1cc(CN2CCOCC2)occ1OCCCCCSc1ccnc2cc(C(F)(F)F)ccc12,8.0407075881958,6.781711578369141,508.5620000000001,-1.11,5.380400000000005,7,0,10,10,0.44,64.80000000000001
CHEMBL383723,CNC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O,9.011826515197754,8.413850784301758,275.333,-2.96,2.2653,3,3,6,3,0.07692307692307693,84.22
CHEMBL1373037,Nc1nccc(C=Cc2ccc(Cl)cc2)n1,7.3236589431762695,8.121037483215332,231.686,-2.06,2.882600000000001,3,1,4,2,0.0,51.8
CHEMBL2001019,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,7.261799335479736,7.324735641479492,372.39200000000005,-2.05,1.6735999999999995,9,1,9,5,0.15789473684210525,107.42999999999999
CHEMBL1257599,CNc1ncnc2c(CNc3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3C)cccc12,7.404095649719238,5.277765274047852,455.51800000000026,-2.03,4.615520000000004,7,3,8,6,0.19230769230769232,97.4
CHEMBL186531,Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,7.271023273468018,12.833722114562988,540.5950000000003,-3.4,5.449320000000004,6,2,9,8,0.1935483870967742,92.79000000000002
CHEMBL224769,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)n1ccc(-c2c(C)nc3ccc(Br)cn23)n1,7.258871078491211,7.770514965057373,476.3120000000001,-3.4,3.7223400000000026,8,0,11,4,0.1111111111111111,112.4
CHEMBL1852688,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,7.062563896179199,5.381058692932129,560.4860000000001,-3.3,5.354400000000004,8,2,12,8,0.34615384615384615,95.09
CHEMBL1778371,COCC(C)Oc1cc(Oc2cccc(N(C)C)c2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,-3.1184308528900146,-5.5054497718811035,465.5060000000002,0.13,4.304100000000003,7,2,9,10,0.24,110.22
CHEMBL17157,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,8.214699745178223,5.728846073150635,471.6850000000001,-2.27,6.445800000000008,3,2,3,8,0.4375,43.7
CHEMBL387265,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(S(C)(=O)=O)CC1,6.52072811126709,14.715205192565918,480.94900000000035,-2.24,3.977300000000003,7,1,11,6,0.3333333333333333,93.65
CHEMBL1444771,Cc1ccc(-c2nnc(-c3ccccc3)o2)cc1,8.138411521911621,7.722886562347412,236.27400000000006,-2.21,3.7120200000000025,3,0,3,2,0.06666666666666667,38.92
CHEMBL438536,Cc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1cccc(F)c1,4.801718235015869,14.138378143310547,492.5550000000003,-2.17,3.9585200000000027,8,3,10,9,0.34615384615384615,108.42000000000002
CHEMBL115022,CC(=O)Nc1ccc2nc(-c3cccc(F)c3)cc(O)c2c1,7.8090500831604,8.389668464660645,296.301,-1.61,3.704900000000001,3,2,5,2,0.058823529411764705,62.22
CHEMBL255170,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2Cl)cn1,4.772478103637695,14.16258430480957,495.9710000000004,-1.55,4.081120000000001,9,3,11,8,0.3333333333333333,121.31
CHEMBL72548,CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,2.194472312927246,0.3488002121448517,437.5290000000001,-1.51,2.3748000000000005,8,2,10,8,0.19047619047619047,104.52000000000001
CHEMBL1164374,O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccc(F)cc2)CC1,10.37200927734375,5.170936584472656,329.34600000000006,-1.51,3.699900000000002,2,0,5,3,0.2631578947368421,37.38
CHEMBL1784338,Cc1cc(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c(C)cn1,9.05720329284668,5.8043742179870605,439.5780000000004,0.04,2.0696399999999997,6,1,9,8,0.7142857142857143,100.04000000000002
CHEMBL2030800,CNc1cccc(CCOc2ccc(CC(NC(=O)c3c(F)cccc3Cl)C(=O)O)cc2)n1,9.117864608764648,-0.2868611812591553,471.9160000000001,0.09,3.963000000000002,5,3,9,10,0.20833333333333334,100.55000000000001
CHEMBL257410,CNC(=O)C(C)Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12,2.902219772338867,15.535748481750488,459.5350000000002,-2.89,3.741200000000002,9,2,10,7,0.17391304347826086,106.85000000000001
CHEMBL1547746,CCn1c2ccccc2c2cc(NC(=O)C(C)C)ccc21,7.917184829711914,2.1067419052124023,280.371,-2.85,4.408900000000004,2,1,3,3,0.2777777777777778,34.03
CHEMBL2086663,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)C(C)(C)C1,18.905786514282227,5.259968280792236,476.5990000000002,-2.77,3.294800000000002,8,0,10,5,0.5217391304347826,101.92999999999999
CHEMBL425300,Cc1cnc(NC(=O)Cc2ccccc2)s1,6.870469570159912,5.725581645965576,232.30800000000002,-1.77,2.632720000000001,3,1,4,3,0.16666666666666666,41.99
CHEMBL499864,Cn1cnc(-c2ccccc2)c1C#Cc1ccnc(N)n1,7.5470476150512695,8.030505180358887,275.315,-1.77,1.8590999999999995,5,1,5,1,0.0625,69.62
CHEMBL575492,COc1ccccc1Nc1cc(Oc2cc(C)c(C)nc2-c2ccccn2)ccn1,5.322680473327637,7.319218158721924,398.46600000000007,-1.64,5.699940000000005,6,1,6,6,0.125,69.16
CHEMBL73243,COCCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,2.1813089847564697,0.33881574869155884,438.51300000000015,-2.62,2.8497000000000012,8,2,10,9,0.19047619047619047,110.50999999999999
CHEMBL201197,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4F)s3)ncnc2cc1OCCCN1CCCC1CO,7.628352642059326,15.20889949798584,584.6490000000001,-3.22,4.523500000000004,10,3,13,12,0.35714285714285715,121.73
CHEMBL223360,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,7.30256462097168,5.737114429473877,375.40700000000015,-3.22,4.903620000000003,3,4,7,3,0.047619047619047616,95.83
CHEMBL1934415,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2C2CCCCC2)cc1,6.280796051025391,3.9434592723846436,460.64400000000035,-0.06,4.970340000000005,5,2,8,6,0.5833333333333334,93.09
CHEMBL238461,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)NO)C(=O)OC2,8.02630615234375,6.3848700523376465,335.356,0.0,2.154019999999999,6,3,7,6,0.4117647058823529,105.09000000000002
CHEMBL144188,CNC(=O)C(NC(=O)C(CC(C)C)C(OCc1cccc2cccnc12)C(=O)NO)C(C)(C)C,8.605329513549805,5.072234630584717,472.5860000000002,0.0,2.5645999999999995,6,4,9,10,0.52,129.65
CHEMBL214940,COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2cc1OCCCN1CCCC1CO,7.652519226074219,15.23114013671875,567.5970000000003,0.0,3.790100000000002,9,4,13,12,0.35714285714285715,137.52
CHEMBL1916282,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,6.240915298461914,3.9104793071746826,454.5960000000002,0.01,4.454340000000004,5,2,8,6,0.3333333333333333,93.09
CHEMBL2178393,Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,6.940484523773193,5.907205104827881,406.56200000000007,-2.82,2.6713999999999993,9,2,10,9,0.3125,106.68
CHEMBL2,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,9.956429481506348,5.376165866851807,383.40800000000024,-1.83,1.7845999999999997,8,1,9,4,0.3157894736842105,106.95
CHEMBL1762546,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)n1,2.309418201446533,8.414053916931152,483.59400000000034,-1.8,3.028920000000001,9,2,10,7,0.3333333333333333,107.89
CHEMBL324028,O=C(Nc1ccc2c(c1)c1ccccc1n2C1CCOC1)N1CCOCC1,8.035325050354004,1.8853662014007568,365.4330000000002,-1.72,3.620000000000002,4,1,6,2,0.38095238095238093,55.730000000000004
CHEMBL402798,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(OC(C)C(=O)N5CCOCC5)c34)cc2Cl)cn1,4.0260467529296875,14.810240745544434,519.9890000000004,-2.64,5.148620000000004,8,1,10,7,0.25925925925925924,98.7
CHEMBL91867,CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.918432235717773,13.787623405456543,381.23300000000006,-3.1,4.0977000000000015,4,2,6,3,0.05555555555555555,66.91
CHEMBL371888,COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OC,7.040377140045166,13.908432006835938,402.4540000000002,-3.05,4.673020000000003,7,1,7,7,0.17391304347826086,78.39000000000001
CHEMBL370657,Cn1c(-c2ccccc2C(F)(F)F)nnc1C12CCC(c3noc(-c4ccc(F)cc4)n3)(CC1)CC2,7.948757171630859,7.534443378448486,497.49600000000027,-3.05,6.2336000000000045,6,0,10,4,0.38461538461538464,69.63
CHEMBL208048,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C(C)C)C(C)C(N)=O,6.254714012145996,15.940510749816895,445.9260000000003,-3.0,4.258700000000004,6,2,9,8,0.3181818181818182,93.37
CHEMBL25630,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC=CCN1CCCC1,6.988618850708008,14.244444847106934,487.3730000000004,-0.62,5.314400000000005,6,1,8,8,0.30434782608695654,59.51
CHEMBL215634,O=C(Cc1ccccc1)Nc1ccccc1O,7.136420726776123,5.8770623207092285,227.26299999999998,-0.61,2.573400000000001,2,2,3,3,0.07142857142857142,49.33
CHEMBL319467,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,6.701114654541016,7.20043420791626,402.48000000000013,-2.24,2.7030000000000003,7,3,10,6,0.3888888888888889,135.88
CHEMBL2036731,O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2cccc(OCc3ccccn3)c2)o1,-2.3194210529327393,6.507559776306152,473.49300000000017,-2.2,3.2711000000000015,10,2,11,8,0.20833333333333334,127.53000000000002
CHEMBL1321598,Nc1nnc(-c2ccccc2F)s1,7.7441277503967285,7.34273099899292,195.22199999999998,-0.5,1.9264,4,1,5,1,0.0,51.8
CHEMBL1092581,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(CCO)S(C)(=O)=O)c(C3CC3)cc12,8.382827758789062,6.013854026794434,446.5000000000003,-1.22,3.234200000000002,5,2,9,7,0.3181818181818182,99.85
CHEMBL2336324,CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3ccc4nc[nH]c(=O)c4c3)nc2n1,6.76381778717041,8.96165943145752,473.53700000000015,-0.98,2.3785,9,1,10,3,0.4,109.35999999999999
CHEMBL1196711,CN(C)CCCN(C)c1nc2cc(Cl)c(Cl)cc2nc1C=Cc1ccccc1,7.450469970703125,7.960995197296143,415.3680000000001,-2.24,5.494900000000005,4,0,6,7,0.2727272727272727,32.260000000000005
CHEMBL325486,CS(=O)(=O)n1c2ccccc2c2cc(NC(=O)CCc3ccncc3)ccc21,7.8437089920043945,2.0550835132598877,393.4680000000002,-1.64,3.568500000000002,5,1,7,5,0.14285714285714285,81.06
CHEMBL1081913,CC(C)(C)OC(=O)N1CCC(OCc2nc(-c3ccncc3)no2)CC1,19.109493255615234,5.057060241699219,360.4140000000001,-0.57,3.0477000000000016,7,0,8,4,0.5555555555555556,90.58
CHEMBL2171986,COc1ccc(N2CCN(C(=O)C3CCCCC3C(=O)NCC#N)CC2)cc1,-3.8384602069854736,2.047558307647705,384.48000000000013,-0.41,1.7899799999999997,5,1,7,5,0.5714285714285714,85.67
